segment_id,celex,node_id,tipo,identificatore,llm_status,evidence,provisions_raw,lamf_L1,lamf_L2,lamf_L3,lamf_L4,entropy,dominant_lamf,articolo_id
32020D1502__2_p3,32020D1502,32020D1502,articolo,2_p3,ok,"[{""testo"": ""2. Subject to Articles 3 to 7 of this Decision, where the exercise of the rights and obligations provided for in Articles 14 to 17, 19, 20 and 35 of Regulation (EU) 2018/1725 in relation to persona..."", ""layer"": ""L1"", ""motivo"": ""Defines conditions and scope for restricting rights and obligations""}]","[{""start"": 1, ""end"": 90, ""label"": ""level_1"", ""reason"": ""Defines conditions and scope for restricting rights and obligations""}]",100.0,0.0,0.0,0.0,0.0,L1,2_p3
32020D1502__1_p3,32020D1502,32020D1502,articolo,1_p3,ok,"[{""testo"": ""(h) thereof, in the framework of that cooperation mechanism."", ""layer"": ""L1"", ""motivo"": ""Defines scope and framework context of cooperation mechanism""}, {""testo"": """", ""layer"": ""L1"", ""motivo"": ""Specifies reference to cooperation mechanism as core framework element""}]","[{""start"": 1, ""end"": 9, ""label"": ""level_1"", ""reason"": ""Defines scope and framework context of cooperation mechanism""}, {""start"": 10, ""end"": 18, ""label"": ""level_1"", ""reason"": ""Specifies reference to cooperation mechanism as core framework element""}]",100.0,0.0,0.0,0.0,0.0,L1,1_p3
32020D1502__2_p5,32020D1502,32020D1502,articolo,2_p5,ok,"[{""testo"": ""(b) the principle of transparency laid down in Article 4(1)(a) of that Regulation insofar as its provisions correspond to the rights and obligations provided for in Articles 14 to 17, 19, 20 and 35 of"", ""layer"": ""L1"", ""motivo"": ""Defines principle of transparency and its scope as a core policy choice""}]","[{""start"": 1, ""end"": 35, ""label"": ""level_1"", ""reason"": ""Defines principle of transparency and its scope as a core policy choice""}]",100.0,0.0,0.0,0.0,0.0,L1,2_p5
32020D1502__2_p4,32020D1502,32020D1502,articolo,2_p4,ok,"[{""testo"": ""(a) Articles 14 to 17, 19, 20 and 35 of Regulation (EU) 2018/1725; and"", ""layer"": ""L1"", ""motivo"": ""Defines scope of exceptions and restrictions under the regulation""}]","[{""start"": 1, ""end"": 14, ""label"": ""level_1"", ""reason"": ""Defines scope of exceptions and restrictions under the regulation""}, {""start"": 15, ""end"": 18, ""label"": ""unassigned"", ""reason"": ""Fragment; incomplete text without normative content""}]",100.0,0.0,0.0,0.0,0.0,L1,2_p4
32020D1502__2_p7,32020D1502,32020D1502,articolo,2_p7,ok,"[{""testo"": ""(a) where the exercise of those rights and obligations in respect of the personal data obtained from another Union institution, body, agency or office could be restricted by that other Union instit..."", ""layer"": ""L2"", ""motivo"": ""Specifies conditions for restricting rights based on legal acts and regulations""}]","[{""start"": 1, ""end"": 88, ""label"": ""level_2"", ""reason"": ""Specifies conditions for restricting rights based on legal acts and regulations""}]",0.0,100.0,0.0,0.0,0.0,L2,2_p7
32020D1502__2_p8,32020D1502,32020D1502,articolo,2_p8,ok,"[{""testo"": ""(b) where the exercise of those rights and obligations in respect of the personal data obtained from a competent authority of a Member State could be restricted by competent authorities of that Mem..."", ""layer"": ""L2"", ""motivo"": ""Specifies conditions for restricting rights based on data from Member State authorities""}]","[{""start"": 1, ""end"": 87, ""label"": ""level_2"", ""reason"": ""Specifies conditions for restricting rights based on data from Member State authorities""}]",0.0,100.0,0.0,0.0,0.0,L2,2_p8
32020D1502__2_p6,32020D1502,32020D1502,articolo,2_p6,ok,"[{""testo"": ""3. Subject to Articles 3 to 7, the Commission may restrict the rights and obligations referred to in paragraph 2 of this Article:"", ""layer"": ""L1"", ""motivo"": ""Establishes general power to restrict rights and obligations""}, {""testo"": """", ""layer"": ""L2"", ""motivo"": ""Specifies scope of rights and obligations that may be restricted""}]","[{""start"": 1, ""end"": 23, ""label"": ""level_1"", ""reason"": ""Establishes general power to restrict rights and obligations""}, {""start"": 24, ""end"": 35, ""label"": ""level_2"", ""reason"": ""Specifies scope of rights and obligations that may be restricted""}]",65.71,34.29,0.0,0.0,0.4637834026783978,L1,2_p6
32020D1502__2_p10,32020D1502,32020D1502,articolo,2_p10,ok,"[{""testo"": ""(b) of the first subparagraph, the Commission shall consult the relevant Union institutions, bodies, agencies or offices or competent authorities of the Member States, unless it is clear to the Com..."", ""layer"": ""L2"", ""motivo"": ""Specifies consultation procedure before applying restrictions""}]","[{""start"": 1, ""end"": 50, ""label"": ""level_2"", ""reason"": ""Specifies consultation procedure before applying restrictions""}]",0.0,100.0,0.0,0.0,0.0,L2,2_p10
32020D1502__2_p9,32020D1502,32020D1502,articolo,2_p9,ok,"[{""testo"": ""(c) where the exercise of those rights and obligations would jeopardise the Commission’s cooperation with third countries or international organisations with regard to the screening of foreign dire..."", ""layer"": ""L2"", ""motivo"": ""Specifies operational condition for restricting rights to protect cooperation""}, {""testo"": ""Before applying restrictions in the circumstances referred to in points"", ""layer"": ""L2"", ""motivo"": ""Describes procedural step before applying restrictions""}]","[{""start"": 1, ""end"": 29, ""label"": ""level_2"", ""reason"": ""Specifies operational condition for restricting rights to protect cooperation""}, {""start"": 30, ""end"": 39, ""label"": ""level_2"", ""reason"": ""Describes procedural step before applying restrictions""}]",0.0,100.0,0.0,0.0,0.0,L2,2_p9
32020D1502__2_p11,32020D1502,32020D1502,articolo,2_p11,ok,"[{""testo"": ""(c) of the first subparagraph shall not apply where the interests or fundamental rights and freedoms of the data subject override the interest of the Commission to cooperate with third countries or..."", ""layer"": ""L2"", ""motivo"": ""Specifies condition limiting application of exceptions in operational context""}]","[{""start"": 1, ""end"": 35, ""label"": ""level_2"", ""reason"": ""Specifies condition limiting application of exceptions in operational context""}]",0.0,100.0,0.0,0.0,0.0,L2,2_p11
32020D1502__2_p13,32020D1502,32020D1502,articolo,2_p13,ok,"[{""testo"": ""(a) the application of other Commission decisions laying down internal rules concerning the provision of information to data subjects and the restrictions of certain rights under Article 25 of Regu..."", ""layer"": ""L4"", ""motivo"": ""Refers to other Commission decisions on internal rules and restrictions enforcement""}]","[{""start"": 1, ""end"": 35, ""label"": ""level_4"", ""reason"": ""Refers to other Commission decisions on internal rules and restrictions enforcement""}]",0.0,0.0,0.0,100.0,0.0,L4,2_p13
32020D1502__2_p14,32020D1502,32020D1502,articolo,2_p14,ok,"[{""testo"": ""(b) Article 23 of the Rules of Procedure of the Commission ( 8 ) ."", ""layer"": ""L1"", ""motivo"": ""Reference to institutional procedural rule defining framework scope""}]","[{""start"": 1, ""end"": 15, ""label"": ""level_1"", ""reason"": ""Reference to institutional procedural rule defining framework scope""}]",100.0,0.0,0.0,0.0,0.0,L1,2_p14
32020D1502__2_p12,32020D1502,32020D1502,articolo,2_p12,ok,"[{""testo"": ""4. Paragraphs 1, 2 and 3 shall be without prejudice to:"", ""layer"": ""L1"", ""motivo"": ""Defines scope and relationship to other provisions (general normative framework)""}, {""testo"": """", ""layer"": ""L1"", ""motivo"": ""Specifies exceptions and clarifications on application (normative framework)""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_1"", ""reason"": ""Defines scope and relationship to other provisions (general normative framework)""}, {""start"": 19, ""end"": 35, ""label"": ""level_1"", ""reason"": ""Specifies exceptions and clarifications on application (normative framework)""}]",100.0,0.0,0.0,0.0,0.0,L1,2_p12
32020D1502__3_p1,32020D1502,32020D1502,articolo,3_p1,ok,"[{""testo"": ""Article 3 Provision of information to data subjects"", ""layer"": ""L1"", ""motivo"": ""Defines core obligation to provide information to data subjects""}]","[{""start"": 1, ""end"": 8, ""label"": ""level_1"", ""reason"": ""Defines core obligation to provide information to data subjects""}]",100.0,0.0,0.0,0.0,0.0,L1,3_p1
32020D1502__2_p15,32020D1502,32020D1502,articolo,2_p15,ok,"[{""testo"": ""5. Any restriction of the rights and obligations, referred to in paragraph 2, shall be necessary and proportionate taking"", ""layer"": ""L2"", ""motivo"": ""Specifies necessity and proportionality conditions for applying restrictions""}, {""testo"": ""into account the risks to the rights and freedoms of data subjects."", ""layer"": ""L2"", ""motivo"": ""Details consideration of risks to rights and freedoms of data subjects""}]","[{""start"": 1, ""end"": 19, ""label"": ""level_2"", ""reason"": ""Specifies necessity and proportionality conditions for applying restrictions""}, {""start"": 20, ""end"": 31, ""label"": ""level_2"", ""reason"": ""Details consideration of risks to rights and freedoms of data subjects""}]",0.0,100.0,0.0,0.0,0.0,L2,2_p15
32020D1502__3_p3,32020D1502,32020D1502,articolo,3_p3,ok,"[{""testo"": ""2. Where the Commission restricts, wholly or partly, the provision of information to data subjects whose data are processed for the purposes of analyses and procedures with regard to the screening ..."", ""layer"": ""L2"", ""motivo"": ""Specifies procedural requirement to record and register restriction reasons""}]","[{""start"": 1, ""end"": 60, ""label"": ""level_2"", ""reason"": ""Specifies procedural requirement to record and register restriction reasons""}]",0.0,100.0,0.0,0.0,0.0,L2,3_p3
32020D1502__3_p2,32020D1502,32020D1502,articolo,3_p2,ok,"[{""testo"": ""1. The Commission shall publish on its website data protection notices that inform all data subjects of its activities involving processing of their personal data for the purposes of analyses and p..."", ""layer"": ""L2"", ""motivo"": ""Specifies publication of data protection notices and information procedures""}, {""testo"": ""Where it is possible to do so without jeopardising the functioning of the cooperation mechanism, the Commission shall ensure that the data subjects are informed individually in an appropriate format."", ""layer"": ""L2"", ""motivo"": ""Details conditions and format for individual information to data subjects""}]","[{""start"": 1, ""end"": 49, ""label"": ""level_2"", ""reason"": ""Specifies publication of data protection notices and information procedures""}, {""start"": 50, ""end"": 79, ""label"": ""level_2"", ""reason"": ""Details conditions and format for individual information to data subjects""}]",0.0,100.0,0.0,0.0,0.0,L2,3_p2
32020D1502__4_p1,32020D1502,32020D1502,articolo,4_p1,ok,"[{""testo"": ""Article 4 Right of access by data subject, right of erasure and right to restriction of processing"", ""layer"": ""L1"", ""motivo"": ""Defines main rights of data subjects under the regulation""}]","[{""start"": 1, ""end"": 17, ""label"": ""level_1"", ""reason"": ""Defines main rights of data subjects under the regulation""}]",100.0,0.0,0.0,0.0,0.0,L1,4_p1
32020D1502__4_p3,32020D1502,32020D1502,articolo,4_p3,ok,"[{""testo"": ""(a) of the restriction applied and of the principal reasons thereof; and"", ""layer"": ""L2"", ""motivo"": ""Specifies information to provide about restriction and reasons""}]","[{""start"": 1, ""end"": 12, ""label"": ""level_2"", ""reason"": ""Specifies information to provide about restriction and reasons""}]",0.0,100.0,0.0,0.0,0.0,L2,4_p3
32020D1502__4_p2,32020D1502,32020D1502,articolo,4_p2,ok,"[{""testo"": ""1. Where the Commission restricts, wholly or partly, the right of access to personal data by data subjects,"", ""layer"": ""L2"", ""motivo"": ""Specifies obligation to inform data subject when rights are restricted""}, {""testo"": ""the right of erasure, or the right to restriction of processing, as referred to respectively in Articles 17, 19 and 20 of Regulation (EU) 2018/1725, it shall inform the data subject concerned, in i..."", ""layer"": ""L1"", ""motivo"": ""Establishes general rights to be informed about restrictions and reasons""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_2"", ""reason"": ""Specifies obligation to inform data subject when rights are restricted""}, {""start"": 19, ""end"": 63, ""label"": ""level_1"", ""reason"": ""Establishes general rights to be informed about restrictions and reasons""}]",71.43,28.57,0.0,0.0,0.43155084013640815,L1,4_p2
32020D1502__4_p4,32020D1502,32020D1502,articolo,4_p4,ok,"[{""testo"": ""(b) of the possibility of lodging a complaint with the European Data Protection Supervisor or of seeking a judicial remedy in"", ""layer"": ""L1"", ""motivo"": ""Establishes general right to lodge complaint or seek judicial remedy""}, {""testo"": ""the Court of Justice of the European Union."", ""layer"": ""L1"", ""motivo"": ""Defines institutional bodies involved in complaint and remedy""}]","[{""start"": 1, ""end"": 21, ""label"": ""level_1"", ""reason"": ""Establishes general right to lodge complaint or seek judicial remedy""}, {""start"": 22, ""end"": 29, ""label"": ""level_1"", ""reason"": ""Defines institutional bodies involved in complaint and remedy""}]",100.0,0.0,0.0,0.0,0.0,L1,4_p4
32020D1502__4_p7,32020D1502,32020D1502,articolo,4_p7,ok,"[{""testo"": ""4. Where the right of access is wholly or partly restricted, the data subject may exercise his or her right of access through the intermediary of the European Data Protection Supervisor, in accorda..."", ""layer"": ""L2"", ""motivo"": ""Specifies procedural rule for exercising right of access via intermediary""}]","[{""start"": 1, ""end"": 40, ""label"": ""level_2"", ""reason"": ""Specifies procedural rule for exercising right of access via intermediary""}]",0.0,100.0,0.0,0.0,0.0,L2,4_p7
